molecule_chembl_id,smiles,standard_units,pIC50,pKi
CHEMBL5410610,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#Cc1ccc([N+](=O)[O-])cc1)C[C@@H]1CCNC1=O)C2(C)C,nM,5.1487416512809245,
CHEMBL5410698,O=c1[nH]c(-c2ccc(F)cc2)nc2cc(O)c(O)c(O)c12,nM,4.8941493256148565,
CHEMBL5410809,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,nM,6.321481620959886,
CHEMBL5410934,CC1C2=C(CC(C)(C)CC2=O)Nc2cc([N+](=O)[O-])ccc2N1C(=O)CCl,nM,4.632271453913024,
CHEMBL5411147,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc(Cl)cc2[N+](=O)[O-])[C@@H](O)[C@H]1O,nM,6.045757490560675,
CHEMBL5411183,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1F,nM,6.5376020021010435,
CHEMBL5411233,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,nM,5.8696662315049934,
CHEMBL5411271,CC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C1CCCCC1,nM,6.258848401148215,
CHEMBL5411464,COc1ccncc1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)[C@H](C(=O)Nc2ccc(OC(F)F)cc2)C1,nM,6.318758762624412,
CHEMBL5411560,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c(C#N)c1,nM,7.2076083105017466,
CHEMBL5411566,N#Cc1ccc(NC(=O)c2cc(C=O)n3c2CCCC3)c2cc(O)ccc12,nM,5.096910013008056,
CHEMBL5411753,CC(C)C[C@H](NC(=O)[C@H]1CCCO1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.221125527997261,
CHEMBL5411764,O=c1c2ccccc2[se]n1Cc1ccncc1,nM,6.542118103266008,
CHEMBL5411855,CCC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,nM,6.6777807052660805,
CHEMBL5412104,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],nM,8.022276394711152,
CHEMBL5412310,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1ccccc1,nM,5.657577319177793,
CHEMBL5412571,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)C(F)Cl,nM,8.522878745280337,
CHEMBL5412579,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cnccc2Cl)CCN1c1ccc(Cl)c(Cl)c1,nM,6.494850021680094,
CHEMBL5412903,Cc1scnc1COc1cc(Cl)cc(-n2cc(-c3ccc[nH]c3=O)c(=O)n(-c3cccnc3)c2=O)c1,nM,7.769551078621726,
CHEMBL5412979,O=c1[nH]c(C2CCCCC2)nc2cc(O)c(O)c(O)c12,nM,5.863279432843593,
CHEMBL5413101,O=c1[nH]c(C2CCCC2)nc2cc(O)c(O)c(O)c12,nM,6.268411234813262,
CHEMBL5413108,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCC1,nM,5.0400051616715835,
CHEMBL5413359,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],nM,8.886056647693163,
CHEMBL5413385,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.337242168318426,
CHEMBL5413390,O=C(O)C1=C(C(=O)NCc2ccccc2)CN2C[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,nM,3.749579997691106,
CHEMBL5413396,C[C@@H](NC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccccc1)c1cccc2ccccc12,nM,4.876148359032914,
CHEMBL5414005,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(OC(F)(F)F)cc1,nM,5.245651664288981,
CHEMBL5414006,COc1ccncc1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)[C@H](C(=O)NCc2cccs2)C1.Cl,nM,6.769551078621726,
CHEMBL5414023,O=C(NCc1ccc(F)s1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,nM,6.3979400086720375,
CHEMBL5414042,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccc(Br)cc1F,nM,6.413412695328245,
CHEMBL5414071,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.721246399047171,
CHEMBL5414300,CCc1cccc(NC(=O)[C@@H](Cc2ccc(O)c(O)c2)OC(=O)/C=C/c2ccc(O)c(O)c2)c1,nM,4.34008379993015,
CHEMBL5414337,CC(C)C[C@@H]1NC(=O)[C@H](NC(=O)N[C@@H](Cc2ccccc2)C(=O)O)CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3cc(Cl)c(O)cc23)N(C)C(=O)[C@H](CC(C)C)NC1=O,nM,5.958607314841775,
CHEMBL5414443,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CC2(CCC2)C1,nM,7.113509274827518,
CHEMBL5414823,O=C(O)C1=C(Cl)CS[C@@H]2[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,nM,4.045757490560675,
CHEMBL5414988,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.619788758288394,
CHEMBL5415051,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2cccc(Cl)c2)nn1,nM,6.356547323513812,
CHEMBL5415120,CC(C)C[C@H](NC(=O)OCC(C)(C)[S+]([O-])c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.481486060122113,
CHEMBL5415228,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccccc1,nM,5.3448615651886175,
CHEMBL5415241,O=C(O)C1=C(C(=O)N(Cc2ccccc2)Cc2ccccc2)CN2C[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,nM,4.346787486224656,
CHEMBL5415275,Cc1ccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)cc1,nM,5.728855682050922,
CHEMBL5415290,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,7.275724130399211,
CHEMBL5415422,O=C1CCCC2=C1CN(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,nM,5.291579099865287,
CHEMBL5415934,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(C)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,nM,5.54515513999149,
CHEMBL5416060,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4ccc(Cl)c(CO)c4)c3)cc21,nM,4.823908740944319,
CHEMBL5416105,Nc1cn2cc(-c3cscc3Cl)ncc2n1,nM,4.107905397309519,
CHEMBL5416294,O=c1[nH]c(-c2ccccc2Br)nc2cc(O)c(O)c(O)c12,nM,6.2564902352715706,
CHEMBL5416435,CC(C)C[C@H](NC(=O)C(=O)NCC(F)(F)F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.462180904926726,
CHEMBL5416515,O=Cc1cc(F)c(C(=O)Nc2cc(Cl)c3c(c2)OCCO3)cc1F,nM,4.6020599913279625,
CHEMBL5416685,O=c1[nH]c(Cc2ccccc2)nc2cc(O)c(O)c(O)c12,nM,6.485452247339714,
CHEMBL5416788,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=S)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3c(F)cccc3s1)C2(C)C,nM,7.055517327849832,
CHEMBL5416837,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/S(C)(=O)=O)CCC(N)=O,nM,4.920818753952375,
CHEMBL5417180,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc(O)c2)CCN1c1ccc(Cl)c(Cl)c1,nM,6.356547323513812,
CHEMBL5417240,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(OC(F)(F)F)cc1,nM,5.3819519032879075,
CHEMBL5417362,O=c1[nH]c(-c2ccccc2OC(F)(F)F)nc2cc(O)c(O)c(O)c12,nM,5.74521031260279,
CHEMBL5417410,CC1(C)[C@H](C(=O)OCc2ccccc2)C2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,nM,6.154901959985743,
CHEMBL5418023,O=c1c2ccccc2[se]n1-c1ccc(NS(=O)(=O)C2CC2)cc1,nM,6.277366077466188,
CHEMBL5418049,CCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](C)N)CNC(=O)[C@H](CS(=O)(=O)[O-])NC(=O)/C=C/c2csc(n2)[C@H](Cc2ccc(O)cc2)NC(=O)C(=O)[C@H]([C@@H](C)CC)NC1=O.[Na+],nM,4.79317412396815,
CHEMBL5418419,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccccc2[N+](=O)[O-])[C@@H](O)[C@H]1O,nM,5.690369832574102,
CHEMBL5418476,C/N=c1\nc(-c2ccccc2)n(-c2ccc(F)cc2)s1,nM,6.906578314837765,
CHEMBL5418478,O=C1CCCC2=C1C(C1CCCC1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,nM,5.716698771296451,
CHEMBL5418521,CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)C1C2CC(C)(C)C2CN1C(=O)[C@@H](NC(=O)OC)C(C)(C)C,nM,8.301029995663981,
CHEMBL5418540,O=c1[nH]c(-c2cccc([N+](=O)[O-])c2)nc2cc(O)c(O)c(O)c12,nM,4.951985709061946,
CHEMBL5418627,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(O)cc1,nM,6.567030709125595,
CHEMBL5418838,O=c1[nH]c(-c2cccc(Br)c2)nc2cc(O)c(O)c(O)c12,nM,5.095988116402611,
CHEMBL5418908,CN(C)c1cncc(NC(=O)c2ccc(C=O)cc2O)c1,nM,4.920818753952375,
CHEMBL5418919,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1CCO,nM,5.864867348623225,
CHEMBL5418940,O=c1[nH]c(-c2ccccc2Cl)nc2cc(O)c(O)c(O)c12,nM,6.361510743045363,
CHEMBL5418992,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c3ccccc23)CCN1c1ccc(Cl)c(Cl)c1,nM,6.568636235841013,
CHEMBL5418995,O=C(O)C1=C(C(=O)N(Cc2ccccc2)Cc2ccccc2)CN2C[C@H](NC(=O)[C@H](C[C@@H]3CCNC3=O)NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,nM,3.7878123955960423,
CHEMBL5419145,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(-c2ccccc2)cc1,nM,5.830913642512977,
CHEMBL5419891,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CC1,nM,5.042871802323186,
CHEMBL5419959,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,7.045757490560675,
CHEMBL5419985,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,nM,7.366531544420414,
CHEMBL5420170,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS(=O)(=O)CCNS(=O)(=O)c2ccccc2)[C@@H](O)[C@H]1O,nM,4.632644078973981,
CHEMBL5420351,CC1(C)CC(O)(C(=O)N2CC3(CC3)C[C@H]2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)COC(F)(F)F)C1,nM,7.437707135543525,
CHEMBL5420595,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.698970004336019,
CHEMBL5420763,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCC3CC3)c2)c(=O)n(-c2cccnc2)c1=O,nM,7.0,
CHEMBL5421070,CC[C@H](C)[C@H](NC(=O)[C@@H](F)Cl)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCCNC1=O)C(=O)[C@@H](F)Cl,nM,8.154901959985743,
CHEMBL5421178,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.920818753952375,
CHEMBL542118,Cl.NC1CC1c1ccccc1,nM,5.063486257521107,
CHEMBL5421184,C[C@@H](NS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1cccc2ccccc12,nM,4.809668301829708,
CHEMBL5421269,CC(C)C[C@H](NC(=O)OCC(C)(O)c1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,nM,6.494850021680094,
CHEMBL5421327,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(C(F)(F)F)cc1,nM,5.428291168191312,
CHEMBL5421429,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,nM,5.404503778174425,
CHEMBL5421616,COc1ccc(S(=O)(=O)NCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c([N+](=O)[O-])c1,nM,6.045757490560675,
CHEMBL5421800,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2ccc(S(N)(=O)=O)cc2)nn1,nM,5.950781977329818,
CHEMBL5421806,C[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1)c1cccc2ccccc12,nM,4.87942606879415,
CHEMBL5421859,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C(C)(C)Oc1cccc(Cl)c1.[Na+],nM,6.552841968657781,
CHEMBL5421881,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl)C2(C)C,nM,8.221848749616356,
CHEMBL5422084,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.6777807052660805,
CHEMBL5422331,O=c1c2c(O)c(O)c(O)cc2nc(Cc2ccccc2)n1-c1ccccc1,nM,6.882728704344236,
CHEMBL5423024,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,nM,6.795880017344075,
CHEMBL5423030,O=C(OCc1cn2cc(Br)ccc2n1)c1cc(-c2ccco2)[nH]n1,nM,5.221848749616356,
CHEMBL5423053,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1O,nM,5.327902142064283,
CHEMBL5423096,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(C)c(Cl)c1,nM,6.886056647693163,
CHEMBL5423178,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3scnc3C(F)(F)F)c2)c(=O)n(-c2cccnc2)c1=O,nM,7.366531544420414,
CHEMBL5423390,O=c1[nH]c(-c2cccc(Cl)c2)nc2cc(O)c(O)c(O)c12,nM,5.157390760389438,
CHEMBL5423458,CN(C[C@H]1O[C@@H](n2cc(C#Cc3cnc4ccccc4c3)c3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,nM,8.455931955649724,
CHEMBL5423593,C/N=c1\nc(-c2ccc(F)cc2)n(-c2ccccc2)s1,nM,6.548213564475709,
CHEMBL5423618,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cccnc1,nM,6.673664139071248,
CHEMBL5423655,COc1ccc(C2C3=C(CCCC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,nM,5.688246138944246,
CHEMBL5423901,O=Cc1nc2ccccn2c1C=C1COC1,nM,4.958607314841775,
CHEMBL5424014,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,5.474955192963154,
CHEMBL5424128,CC(C)(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,nM,5.074533199308462,
CHEMBL5424171,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)CCC(N)=O)cc12,nM,4.5376020021010435,
CHEMBL5424206,COC(=O)N[C@H](C(=O)N1CCC2(CCCC2)CC1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,nM,8.130768280269024,
CHEMBL5424235,CC(C)C[C@H](NC(=O)OCCSc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.494850021680094,
CHEMBL5424318,Cc1cc(-n2c(-c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,nM,6.931814138253839,
CHEMBL5424499,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1nc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.508638306165727,
CHEMBL5424971,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(C)c(Cl)c2)[C@@H](O)[C@H]1O,nM,5.661543506395395,
CHEMBL5425010,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CCC3CCCCC3)C[C@@H]21,nM,7.3872161432802645,
CHEMBL5425140,CC(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,nM,5.11719095860756,
CHEMBL5425227,C=C(Cl)COC(=O)c1cnc2[nH]ccc2c1,nM,4.508638306165727,
CHEMBL5425241,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(Br)cc1F,nM,6.684029654543083,
CHEMBL5425265,COc1ccncc1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)[C@H](C(=O)NCc2cccs2)C1,nM,6.6777807052660805,
CHEMBL5425267,CC(C)(C)O[C@@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)OCc2ccccc2)C1,nM,6.251811972993799,
CHEMBL5425758,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCCC1,nM,6.562249437179612,
CHEMBL5426046,CC(C)(C)NC(=O)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F)C2(C)C,nM,7.090979145788844,
CHEMBL5426064,O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)c(O)c2)[C@@H]1O,nM,5.920818753952375,
CHEMBL5426089,Cc1c(C(=O)/C=C/c2ccc(O)c([N+](=O)[O-])c2)c(C#N)c2n1CCC2,nM,4.301029995663981,
CHEMBL5426124,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1,nM,7.080921907623926,
CHEMBL5426230,O=C(O)C1=C(C(=O)N2CCCC2)CN2C[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,nM,3.7423214251308154,
CHEMBL5426319,CC(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.450996737974212,
CHEMBL5426354,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.886056647693163,
CHEMBL5426613,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)(=O)c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.721246399047171,
CHEMBL5426704,CC(=O)c1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,nM,5.975925012692573,
CHEMBL5426830,NS(=O)(=O)c1ccc(C(=O)N2CCC(n3[se]c4ccccc4c3=O)CC2)cc1,nM,6.259637310505756,
CHEMBL5426918,O=C1CCCC2=C1C(c1ccc(F)cc1F)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,nM,5.388276691992658,
CHEMBL5426938,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)N1CCN(CC2CCN(c3cc4c(cc3F)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C[C@@H]1CCNC1=O,nM,4.673664139071248,
CHEMBL5426970,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,7.154901959985743,
CHEMBL5427053,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,nM,6.728158393463501,
CHEMBL5427073,CC(C)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,nM,5.3060093895392235,
CHEMBL5427101,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],nM,8.67778070526608,
CHEMBL5427453,Cc1cc(-n2c(Cc3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,nM,6.29929628285498,
CHEMBL5427494,CC(OC(C)(C)C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,8.275724130399212,
CHEMBL5427537,CC(C)(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,7.5376020021010435,
CHEMBL5427542,Cn1c([N+](=O)[O-])cnc1COc1cc(Cl)cc(-n2cc(-c3ccc[nH]c3=O)c(=O)n(-c3cccnc3)c2=O)c1,nM,7.920818753952375,
CHEMBL5427572,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COc1c(F)c(F)cc(F)c1F,nM,7.8297382846050425,
CHEMBL5427578,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)OCc1ccccc1,nM,6.292429823902063,
CHEMBL5427682,CCN(CC)C(=O)C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)CN2C1,nM,3.5543957967264026,
CHEMBL5427720,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Br)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,nM,5.467500413905338,
CHEMBL5427783,CO[C@@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C1,nM,5.3771645204784795,
CHEMBL5428134,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3ccccc3Cl)c2)c(=O)n(-c2cccnc2)c1=O,nM,8.045757490560675,
CHEMBL5428251,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c([N+](=O)[O-])c1,nM,6.562249437179612,
CHEMBL5428316,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@H](C)c2cccc3ccccc23)c1,nM,4.798602875679548,
CHEMBL5428437,O=c1[nH]c(-c2cccc(C(F)(F)F)c2)nc2cc(O)c(O)c(O)c12,nM,4.9775716288145135,
CHEMBL5428557,N#CSCC(=O)N1c2ccccc2CCc2ccc(Cl)cc21,nM,4.89725766385543,
CHEMBL5428745,COc1ccc(NC(=O)[C@@H]2CN(C(=O)c3cccnc3)CCN2c2ccc(Cl)c(Cl)c2)cc1,nM,6.698970004336019,
CHEMBL5428967,COC(=O)c1ccc2c(c1)NC1=C(C(=O)CCC1)C(c1ccc(C(F)(F)F)cc1)N2C(=O)CCl,nM,6.7447274948966935,
CHEMBL5428994,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.508638306165727,
CHEMBL5429124,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,nM,5.20690839982342,
CHEMBL5429971,C=CC(=O)NCC(=O)C(=O)N1CCC(C2C(=O)Nc3cc(Cl)ccc32)CC1,nM,5.154901959985743,
CHEMBL5429980,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CC1,nM,6.5376020021010435,
CHEMBL5429989,NCc1ccc(CCO)cc1,nM,7.113509274827518,
CHEMBL5430055,CC[C@H](C)[C@H](NC(=O)C(F)(F)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,nM,8.221848749616356,
CHEMBL5430129,C/N=c1\nc(-c2ccc(OC)c(OC)c2)n(-c2ccc(F)cc2)s1,nM,6.598599459218456,
CHEMBL5430305,CC(C)(O)c1ccccc1CC[C@@H](SCCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],nM,4.830105242364013,
